;cell_id;cell_type;numb_events;wp_avg;wp_amplitude_pre;wp_amplitude_post;vm_avg;vm_amplitude_pre;vm_amplitude_post;ap_avg;ap_psth;ap_fr_pre;ap_fr_post;delta_wp;delta_vm;delta_ap
95;TK490_5;SST;3;"[196.48183333 196.48183333 196.38643333 196.86346667 197.72216667
 198.86703333 199.5349     202.39716667 205.54563333 208.98033333
 215.94516667 217.85333333 205.164      210.31603333 215.3727
 217.94873333 217.56706667 217.66253333 210.88846667 208.7895
 211.1747     214.13236667 218.13953333 215.4681     210.8885
 203.54203333 202.20633333 204.59153333 208.98033333 210.31606667
 206.02266667 204.11446667 204.49613333 204.59153333 204.49613333
 204.2099     203.92363333 204.59153333 204.87776667 204.2099    ]";201.5861833333333;214.3020037037037;"[-0.05718261 -0.05717822 -0.05719028 ... -0.05654681 -0.05656983
 -0.05662355]";-56.38106138002447;-56.68778248196871;[0. 0. 0. ... 0. 0. 0.];"[ 0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.         33.33333333  0.          0.
  0.          0.          0.         33.33333333  0.          0.
  0.          0.          0.          0.          0.          0.
  0.         33.33333333  0.          0.        ]";0.0;0.0;12.71582037037038;-0.30672110194424107;0.0
96;TK491_1;PV;24;"[186.57125417 186.3565875  186.17769583 186.6070375  187.04829583
 187.14371667 187.44186667 188.09778333 188.99224583 191.771025
 196.48182083 199.79725833 193.95348333 190.12522083 192.66547917
 193.3452625  191.3059125  189.73167083 189.63625833 190.92427083
 191.71139583 191.07930833 189.27847917 189.8747625  190.7573125
 189.88670417 189.0876625  188.25282917 187.37030417 188.19319583
 188.92068333 189.23076667 189.23076667 189.46928333 189.08765417
 188.2409     188.93260833 188.96839167 188.22898333 187.15563333]";187.91890312499996;193.00470740740738;"[-0.04713718 -0.04714474 -0.04715093 ... -0.04815409 -0.04813454
 -0.04813814]";-46.09846654300628;-43.61242084457025;[0. 0. 0. ... 0. 0. 0.];"[ 37.5         37.5         50.          50.          33.33333333
  66.66666667  37.5         29.16666667  66.66666667  70.83333333
 250.         204.16666667 125.         154.16666667 125.
 104.16666667 120.83333333 104.16666667 100.         100.
  87.5         87.5         79.16666667  75.          66.66666667
  62.5         66.66666667  45.83333333  70.83333333  50.
  50.          62.5         58.33333333  62.5         54.16666667
  58.33333333  70.83333333  58.33333333  45.83333333  50.        ]";55.05505505505506;138.40253460063366;5.085804282407423;2.4860456984360297;83.34747954557861
97;TK491_3;PV;7;"[187.47251429 185.6325     177.20931429 175.12395714 177.1684
 178.23154286 177.41374286 178.3133     180.52132857 188.45388571
 200.51624286 206.24072857 198.59441429 180.23511429 177.12752857
 180.07155714 182.03425714 179.98978571 180.03068571 183.7107
 189.43522857 193.31971429 192.25655714 185.87784286 183.01557143
 177.53642857 177.29108571 177.5773     178.68134286 178.59954286
 178.55862857 182.27955714 187.71787143 189.59878571 183.50627143
 181.74802857 180.68491429 181.13467143 181.62535714 179.82621429]";178.6199785714286;187.20447936507935;"[-0.05189525 -0.05190631 -0.05192911 ... -0.0536259  -0.05366349
 -0.05368698]";-50.70168093475649;-50.68079024244459;[0.         0.         0.14285714 ... 0.         0.         0.        ];"[114.28571429  28.57142857  28.57142857  42.85714286  85.71428571
  57.14285714  71.42857143  28.57142857  42.85714286  71.42857143
 328.57142857 128.57142857  57.14285714  71.42857143  14.28571429
  71.42857143  28.57142857  71.42857143  57.14285714  14.28571429
 171.42857143  85.71428571  42.85714286  42.85714286  85.71428571
  85.71428571  42.85714286  42.85714286  57.14285714  28.57142857
   0.          85.71428571 100.         100.          42.85714286
  42.85714286  57.14285714  71.42857143  28.57142857  42.85714286]";54.34005434005434;84.32787822482669;8.584500793650761;0.02089069231190166;29.987823884772354
98;TK494_1;SST;25;"[186.334168 186.437204 186.689088 187.05546  187.937032 188.372104
 188.727016 189.104832 189.51698  192.207508 197.851876 200.10734
 194.554556 192.402144 197.336672 198.790692 194.898036 194.47442
 195.424684 195.66512  195.298748 194.30268  193.295168 193.32952
 193.39822  192.802864 193.249376 193.260824 192.688368 192.459396
 192.997492 193.615748 193.157788 192.573884 191.98998  192.058668
 191.543464 191.703748 191.108404 191.360284]";188.93023300000002;196.2044911111111;"[-0.05341983 -0.0534297  -0.05344509 ... -0.0529789  -0.05298179
 -0.05298982]";-52.9942234545347;-52.46051687288918;[0. 0. 0. ... 0. 0. 0.];"[ 0.  8.  0.  0.  4.  4.  0.  4. 12. 12. 16.  8.  4. 16.  0. 24.  4. 20.
 16.  8. 12. 20.  4. 12.  4.  0.  4.  4.  0.  8.  4. 16.  8.  8. 12. 16.
 20. 12.  4.  8.]";6.406406406406406;11.605802901450728;7.274258111111095;0.533706581645518;5.199396495044322
99;TK494_2;SST;11;"[183.48024545 183.06391818 183.84454545 183.16800909 182.9078
 184.91135455 185.24963636 185.14554545 185.74401818 188.91851818
 194.82518182 198.36397273 191.70270909 186.68076364 191.18230909
 194.43486364 193.9665     190.27159091 190.24556364 190.47975455
 189.59505455 190.63588182 190.42771818 190.4017     190.94812727
 191.52057273 191.41649091 191.00015455 187.87770909 189.15270909
 190.55782727 189.25678182 188.21597273 188.39812727 188.89251818
 189.51698182 188.32004545 188.6583     187.07107273 185.66596364]";185.26263863636365;192.40816161616164;"[-0.05710448 -0.05709611 -0.05709371 ... -0.05704947 -0.0570393
 -0.05703004]";-56.78618210551533;-55.489051329764806;[0. 0. 0. ... 0. 0. 0.];"[ 9.09090909  0.          0.          0.          0.          9.09090909
  0.          0.          0.          9.09090909  0.          0.
  0.          9.09090909  0.          9.09090909  9.09090909 27.27272727
  0.          9.09090909 18.18181818  0.         18.18181818 27.27272727
 18.18181818 36.36363636  9.09090909 27.27272727 36.36363636 45.45454545
  9.09090909  9.09090909  9.09090909  0.          0.         18.18181818
  9.09090909  0.          0.          9.09090909]";3.64000364000364;6.366819773523125;7.145522979797988;1.2971307757505244;2.726816133519485
100;TK495_1;SST;12;"[184.818125   184.74655833 184.937375   185.19976667 185.271325
 185.509825   185.29516667 186.48776667 188.77758333 193.64341667
 201.34765    204.63924167 198.0322     192.4985     193.214075
 192.85629167 192.18843333 190.16099167 187.20334167 188.25283333
 187.012525   185.19976667 184.93738333 185.48599167 184.74656667
 183.31545    183.9833     185.1282     184.77043333 183.17234167
 183.31544167 183.81634167 185.46213333 186.17770833 185.62910833
 184.50805    183.19619167 182.480625   183.07691667 184.889675  ]";186.5175854166667;194.68230277777778;"[-0.05179533 -0.05177478 -0.0517671  ... -0.05138014 -0.05135767
 -0.05131876]";-52.089452401906556;-54.9273606674563;[0. 0. 0. ... 0. 0. 0.];"[16.66666667  8.33333333  8.33333333  0.          0.          8.33333333
  0.          0.         25.         25.          8.33333333  8.33333333
  0.          0.          8.33333333  8.33333333  8.33333333 16.66666667
  8.33333333 25.         16.66666667 25.         16.66666667 16.66666667
  8.33333333 33.33333333 16.66666667  8.33333333 25.         16.66666667
  8.33333333  8.33333333  8.33333333 16.66666667  8.33333333  8.33333333
 16.66666667  0.          0.         16.66666667]";11.678345011678346;9.171252292813072;8.164717361111087;-2.8379082655497427;-2.507092718865273
101;TK495_2;SST;16;"[187.83541875 187.5492     189.39176875 190.6619     190.5187875
 188.85509375 187.2271875  187.4776375  189.40965625 193.5241625
 200.5545625  203.32736875 195.599275   192.28980625 192.77281875
 192.4150375  192.3255875  192.1288     192.20036875 193.57781875
 193.04114375 190.89445625 190.80500625 190.769225   191.198575
 192.719125   192.003575   189.49910625 190.5008875  191.66368125
 191.5742375  189.67799375 189.0161     188.58675625 188.890875
 189.6601125  190.33990625 190.41144375 189.1592125  187.67441875]";188.24239375;194.84595833333336;"[-0.05872051 -0.05871578 -0.05871516 ... -0.0569274  -0.05691486
 -0.05691815]";-55.988677920511115;-54.8132988559375;[0. 0. 0. ... 0. 0. 0.];"[  0.     6.25   0.     6.25   0.     0.     6.25  12.5    6.25   0.
  12.5  118.75   6.25  12.5    6.25   6.25   6.25   0.    18.75  12.5
   6.25   0.     0.     6.25  12.5    0.     0.    18.75  12.5   12.5
  12.5    6.25   0.     0.     0.    18.75   6.25   0.     6.25   0.  ]";5.005005005005005;20.01000500250125;6.603564583333366;1.1753790645736188;15.004999997496244
102;TK495_3;SST;17;"[190.8471     191.36902941 191.89097059 191.28485294 190.05576471
 190.17362353 190.67873529 191.08282941 191.33536471 194.43333529
 201.11754706 205.32674118 200.52825294 196.42007059 197.98590588
 200.12417647 196.67261176 193.3221     194.85425882 194.93844118
 194.39965882 194.97210588 193.42314118 193.94507647 195.47722353
 195.99914706 195.6961     193.06954706 191.16699412 191.16699412
 191.58790588 191.09965882 189.1971     188.40577059 189.53383529
 192.66546471 193.86088235 192.32872941 192.05934118 191.67210588]";190.8176382352941;198.4835183006536;"[-0.0604075  -0.06040112 -0.06039744 ... -0.05661439 -0.05661632
 -0.05662832]";-60.25575353293623;-58.9595640712025;[0. 0. 0. ... 0. 0. 0.];"[ 0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          5.88235294  0.
  0.          5.88235294  5.88235294  5.88235294  0.          0.
  5.88235294  5.88235294  0.          0.          5.88235294 11.76470588
  5.88235294  0.         11.76470588  0.          0.          5.88235294
  5.88235294 11.76470588 11.76470588 11.76470588  0.         11.76470588
 11.76470588  0.         11.76470588  0.        ]";0.0;3.531177353382573;7.665880065359488;1.2961894617337322;3.531177353382573
103;TK496_1;EXC;20;"[197.001785 197.2737   197.00179  196.5009   196.61539  197.15922
 197.67443  198.37568  199.363155 201.42398  207.26296  212.57246
 207.73524  202.669045 206.17531  207.663685 205.40251  204.47226
 204.200355 204.686945 204.558145 204.644    203.384605 202.75491
 202.983895 202.99821  202.096605 202.02505  201.094815 201.194995
 201.266555 198.490165 197.688735 198.70483  199.949905 200.923085
 200.064405 199.491955 199.949915 198.99107 ]";198.14312124999998;206.4615361111111;"[-0.06118018 -0.06118413 -0.06118742 ... -0.0591299  -0.05912415
 -0.05911313]";-60.17523022544458;-60.008843741998504;[0. 0. 0. ... 0. 0. 0.];"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 5. 0. 5. 5. 0. 0. 0. 0. 0. 0. 0. 0. 5. 0. 0. 0.]";0.0;0.5002501250625313;8.318414861111108;0.16638648344607532;0.5002501250625313
104;TK496_2;EXC;14;"[195.6504     195.52772857 195.28240714 195.48684286 195.60950714
 195.20060714 195.67085714 197.59263571 198.79886429 199.35089286
 206.64963571 210.35010714 204.4416     200.18912143 205.01405
 205.07538571 204.85049286 203.25580714 202.88782857 202.31535714
 201.88602143 201.90646429 202.70382143 202.5607     202.09045714
 201.0069     201.17045714 201.31356429 201.29312857 200.33224286
 199.10554286 199.24866429 200.86377857 200.65935    200.18911429
 198.73754286 198.49220714 198.75798571 199.12599286 198.57399286]";196.8157410714286;204.74600317460317;"[-0.0540102  -0.05402406 -0.05402289 ... -0.05298228 -0.05296044
 -0.05297195]";-54.39994007466655;-57.429794549187534;[0. 0. 0. ... 0. 0. 0.];"[ 0.          7.14285714  0.         14.28571429  0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          7.14285714  0.          0.          7.14285714  7.14285714
  0.          0.          0.          0.          0.         14.28571429
  7.14285714  0.          0.          0.          0.          0.
  7.14285714  7.14285714  0.          7.14285714]";0.0;0.7146430358036161;7.930262103174584;-3.029854474520981;0.7146430358036161
105;TK496_3;EXC;11;"[195.76191818 195.9961     196.46445455 195.7359     195.86599091
 196.54252727 197.2711     199.17059091 198.98846364 200.80988182
 207.289      211.03593636 202.13693636 200.41957273 206.01399091
 205.57162727 202.50121818 200.86192727 201.51243636 203.59408182
 203.15173636 204.94715455 201.90272727 200.47161818 199.84712727
 201.53847273 202.47519091 201.25223636 199.11856364 200.34153636
 198.65018182 199.14458182 199.11855455 199.92518182 199.35274545
 197.79150909 196.69864545 196.82875455 197.27109091 197.81753636]";197.9931704545455;204.14918282828282;"[-0.05325173 -0.05325382 -0.05324545 ... -0.05193539 -0.05195214
 -0.05195393]";-51.92555771840638;-47.02221857685566;[0. 0. 0. ... 0. 0. 0.];"[ 0.          0.          0.          0.         18.18181818  0.
  0.          9.09090909  0.          0.          0.          0.
  9.09090909  9.09090909  9.09090909  9.09090909  9.09090909 18.18181818
  0.          0.          0.          9.09090909  0.          0.
  9.09090909  9.09090909  0.          0.          9.09090909  0.
  0.          9.09090909  9.09090909  9.09090909  9.09090909  0.
  9.09090909  0.          0.          0.        ]";1.82000182000182;6.366819773523125;6.156012373737326;4.903339141550724;4.546817953521305
106;TK496_4;EXC;6;"[194.90756667 195.52771667 196.10018333 195.2415     195.76625
 195.90933333 196.19558333 197.67441667 198.58081667 202.49253333
 210.07753333 212.79668333 208.69408333 205.54561667 207.02445
 209.6005     211.41323333 205.02088333 202.73108333 204.54383333
 202.68336667 203.44663333 203.82828333 200.05963333 200.34585
 201.25223333 200.91831667 199.43946667 198.6285     198.00835
 198.67621667 198.86701667 199.05785    200.05961667 201.20453333
 200.58438333 198.10376667 197.2451     196.72035    197.57901667]";197.0900375;208.10045185185186;"[-0.06582616 -0.06585795 -0.06585357 ... -0.06778454 -0.06778947
 -0.06778125]";-68.43424614591945;-66.27895459554665;[0. 0. 0. ... 0. 0. 0.];"[ 0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
 33.33333333  0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.        ]";0.0;3.3350008337502084;11.010414351851864;2.1552915503727945;3.3350008337502084
107;TK497_2;EXC;24;"[187.65471667 188.2844875  189.01195    188.63192083 188.3713375
 187.785025   187.10097917 187.37242917 187.26385    188.83821667
 193.24646667 195.92833333 190.51031667 187.73072917 189.02280833
 190.2605875  189.75027083 188.66449583 186.8404     186.601525
 187.2095625  187.30728333 186.38436667 185.93920833 185.9283375
 186.04778333 185.841475   186.67753333 187.09012917 187.1227
 186.55809583 185.5374625  186.23235    187.38327917 188.04560417
 187.51357917 186.81867917 186.98154167 186.547225   186.5906625 ]";187.38057083333334;190.2171564814815;"[-0.05590827 -0.05589978 -0.05590156 ... -0.05360625 -0.05359611
 -0.05358899]";-53.929567461320865;-49.46080433889407;[0. 0. 0. ... 0. 0. 0.];"[ 0.          4.16666667  0.          0.          8.33333333  0.
  0.          4.16666667  4.16666667  4.16666667 16.66666667  4.16666667
  8.33333333  4.16666667  4.16666667 12.5         8.33333333 25.
  8.33333333  4.16666667  4.16666667  0.          0.          4.16666667
  4.16666667  0.          0.          0.          4.16666667  0.
  0.          0.          0.          4.16666667  8.33333333  4.16666667
  0.          0.          0.          0.        ]";2.5025025025025025;9.58812739703185;2.836585648148173;4.468763122426793;7.085624894529347
108;TK497_3;EXC;3;"[197.40396667 197.2378     197.40396667 196.65626667 196.40703333
 195.82556667 195.16096667 196.324      197.81933333 199.5639
 201.97303333 206.7082     199.8131     197.65316667 199.3977
 198.56696667 198.89926667 199.0654     193.0841     193.33333333
 200.80996667 205.1298     200.9761     196.40706667 198.98236667
 199.89616667 199.89616667 199.3977     200.64383333 199.73
 202.05606667 202.47143333 200.89303333 200.22843333 198.98236667
 197.98546667 198.73313333 198.65006667 198.89926667 199.23156667]";196.28246666666666;199.46232592592594;"[-0.0653252  -0.06531862 -0.06537781 ... -0.06780262 -0.06783331
 -0.06783879]";-63.284296894531174;-63.0846981915348;[0. 0. 0. ... 0. 0. 0.];"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]";0.0;0.0;3.179859259259274;0.19959870299637572;0.0
109;TK498_1;EXC;7;"[181.74802857 180.80757143 180.43957143 181.54355714 183.4245
 184.97827143 184.44671429 185.6734     187.2272     192.33834286
 198.92154286 200.06645714 187.96321429 186.90008571 188.16764286
 191.4388     188.94455714 190.29391429 190.37568571 185.34627143
 184.44671429 184.97831429 182.07512857 181.95247143 183.42448571
 183.99694286 183.58804286 183.62891429 183.75158571 184.24225714
 183.54715714 182.36137143 181.25732857 186.40941429 184.1196
 182.77025714 181.87067143 182.15692857 184.03782857 184.8556    ]";185.58139642857142;191.45243333333335;"[-0.04981113 -0.04978717 -0.04977496 ... -0.04990086 -0.04993469
 -0.04997838]";-49.90492503587789;-52.72293623037303;[0. 0. 0. ... 0. 0. 0.];"[14.28571429  0.          0.         14.28571429 28.57142857 14.28571429
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.         28.57142857  0.
  0.          0.          0.         14.28571429  0.          0.
  0.          0.          0.          0.        ]";2.8600028600028597;0.0;5.871036904761922;-2.818011194495142;-2.8600028600028597
110;TK499_2;EXC;15;"[191.21526    192.64639333 192.37924    192.05485333 192.76087333
 191.9022     191.57781333 191.84496    191.27251333 193.39058667
 199.49672667 203.50388    197.34048667 194.82172    197.89386667
 197.226      194.85986667 195.05068    195.96660667 195.52772667
 196.10018667 193.257      193.10435333 192.09302667 193.42873333
 195.43233333 195.31783333 194.97436    195.35599333 194.34466
 194.64996667 193.40965333 192.64639333 192.15026667 192.32199333
 194.11568667 194.74538    195.69946    195.69946667 194.32557333]";191.6493716666667;197.3510925925926;"[-0.0545013  -0.05451467 -0.05451621 ... -0.05373045 -0.05371664
 -0.05369077]";-55.378518914336055;-55.37619007395256;[0. 0. 0. ... 0. 0. 0.];"[ 6.66666667  0.          6.66666667 20.          0.          0.
  0.          6.66666667  0.          0.          0.          0.
  0.          0.         20.          0.          0.         13.33333333
  6.66666667  6.66666667  0.          0.          6.66666667  0.
  0.         13.33333333  6.66666667  6.66666667  0.          6.66666667
 20.          6.66666667  0.          6.66666667  0.          0.
  0.         13.33333333  6.66666667  0.        ]";1.3346680013346681;4.669001167250292;5.701720925925912;0.002328840383498232;3.3343331659156235
111;TK502_1;PV;16;"[194.54383125 194.883725   194.02505625 193.52415    193.3452625
 194.7406     194.72273125 194.633275   192.16458125 195.6708375
 203.52415625 207.4955125  202.075125   195.5456125  196.92308125
 199.62434375 202.2361375  200.8407875  196.22540625 194.50804375
 195.3309375  197.0840875  195.76028125 194.561725   193.5778125
 194.0787125  195.08049375 197.44186875 197.44185    196.99463125
 195.99284375 194.38281875 194.794275   193.9892625  195.116275
 194.99106875 196.22539375 197.584975   195.456175   193.7567125 ]";194.06529687500003;200.49890694444446;"[-0.05673502 -0.05675023 -0.05677263 ... -0.0563702  -0.05633238
 -0.05633926]";-52.3955223588311;-50.74710565141548;[0. 0. 0. ... 0. 0. 0.];"[ 18.75  31.25  56.25   6.25  43.75  31.25  37.5   31.25  31.25  37.5
  68.75 131.25  87.5   81.25  75.    56.25  62.5   50.    68.75  37.5
  25.    43.75  37.5   62.5   31.25  25.    50.    50.    56.25  56.25
  50.    43.75  56.25  25.    31.25  31.25  37.5   62.5   31.25  25.  ]";33.78378378378378;71.91095547773887;6.433610069444427;1.6484167074156204;38.127171693955084
112;TK502_2;PV;6;"[194.14431667 192.76088333 192.37925    191.9022     191.90221667
 193.61958333 194.81216667 191.99761667 191.9022     200.05963333
 207.97853333 209.26656667 202.30175    199.10555    196.14788333
 194.0012     193.9058     194.81216667 197.34048333 197.3882
 195.57543333 192.23615    193.04713333 194.81216667 195.05068333
 196.05246667 195.0984     197.38821667 198.91473333 199.39178333
 196.291      196.81575    196.95886667 193.57188333 193.90578333
 194.52595    194.192      194.62133333 193.71498333 193.23791667]";193.08289166666668;199.42888148148148;"[-0.04028727 -0.04023741 -0.04025088 ... -0.04382378 -0.04384571
 -0.04386105]";-41.255183437564554;-40.602634929201514;[0. 0. 0. ... 0. 0. 0.];"[ 50.          33.33333333  50.          66.66666667  50.
  33.33333333  66.66666667  33.33333333  50.          50.
  50.          66.66666667  50.          50.         116.66666667
  83.33333333  33.33333333 100.          33.33333333  33.33333333
  50.          66.66666667  33.33333333  66.66666667  83.33333333
  50.          33.33333333  66.66666667  66.66666667  50.
  83.33333333  33.33333333  33.33333333  66.66666667  33.33333333
  66.66666667  66.66666667  50.          33.33333333  50.        ]";46.713380046713375;61.69751542437885;6.3459898148148;0.65254850836304;14.984135377665474
113;TK502_3;PV;6;"[193.61955    194.38283333 194.00118333 194.81215    194.09658333
 194.09658333 195.62311667 194.66905    198.62851667 199.77341667
 206.452      208.69408333 202.82645    201.72925    201.58616667
 199.63028333 197.72211667 197.2928     194.57365    196.4341
 194.76448333 195.71855    196.3864     197.72211667 197.81753333
 197.00655    195.52771667 194.1443     194.00118333 195.52771667
 194.09661667 194.33511667 194.38283333 196.3864     196.4818
 194.33511667 193.76266667 192.9517     193.38103333 194.28741667]";195.75431666666665;201.1674222222222;"[-0.05466737 -0.05469259 -0.05470355 ... -0.05219325 -0.05226067
 -0.05229246]";-53.824942295995065;-49.79430186979757;[0. 0. 0. ... 0. 0. 0.];"[  0.          16.66666667  33.33333333  16.66666667   0.
  16.66666667  16.66666667   0.           0.           0.
  50.         116.66666667 116.66666667 100.         116.66666667
  83.33333333  16.66666667  33.33333333   0.          16.66666667
   0.          16.66666667   0.          16.66666667  33.33333333
  33.33333333   0.          16.66666667   0.          16.66666667
   0.          16.66666667   0.          33.33333333  33.33333333
  33.33333333  16.66666667  33.33333333   0.          16.66666667]";6.673340006673339;65.03251625812906;5.413105555555546;4.030640426197493;58.35917625145572
114;TK504_1;EXC;5;"[184.6645  184.03908 182.73614 182.11076 182.11076 183.25732 184.29968
 185.70686 187.42672 188.10424 194.72312 200.3518  194.20194 186.12378
 191.23128 195.66124 194.77526 187.79154 185.70682 191.9088  193.78502
 189.61564 189.61564 188.88598 187.00976 185.96742 185.2899  184.09122
 184.76872 185.9153  186.22802 185.96742 189.30292 191.54398 189.92832
 185.13354 184.24758 187.21824 184.6645  180.02608]";185.172645;192.28519777777777;"[-0.05919238 -0.05917594 -0.05920619 ... -0.05781051 -0.05781972
 -0.05777105]";-62.245008241656144;-59.59433543830272;[0. 0. 0. ... 0. 0. 0.];"[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0. 20.  0.]";0.0;0.0;7.112552777777779;2.650672803353423;0.0
115;TK504_2;EXC;14;"[187.14751429 183.96462143 182.55001429 182.51278571 182.60586429
 184.18800714 185.30478571 183.72267143 184.11353571 187.51977143
 194.66728571 198.83665    190.25594286 186.16100714 188.67379286
 190.96324286 188.48767143 183.36901429 185.97487857 189.1019
 188.17124286 187.37086429 185.4537     185.4537     182.8106
 182.45695714 182.58724286 186.03069286 187.66868571 185.77012143
 184.39275    184.91392143 185.8818     187.83620714 187.51976429
 185.4537     184.78361429 185.97485714 185.88180714 187.33363571]";184.33225000000002;189.7099428571429;"[-0.05463481 -0.05462541 -0.05461766 ... -0.05297617 -0.05298181
 -0.05299473]";-52.30937052311167;-54.52346967381772;[0. 0. 0. ... 0. 0. 0.];"[ 7.14285714 21.42857143  0.          0.         14.28571429  0.
  0.         14.28571429  0.          7.14285714  7.14285714  0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          7.14285714
  0.          0.          7.14285714  0.          7.14285714  7.14285714
  0.          7.14285714  0.          0.          0.          0.
  0.          7.14285714  0.          0.        ]";4.29000429000429;0.7146430358036161;5.3776928571428755;-2.214099150706055;-3.5753612542006734
116;TK506_2;SST;5;"[190.20392 189.86046 190.03218 189.91768 190.5474  190.9481  190.83364
 189.9177  192.77996 198.50448 202.85508 204.80142 198.44724 195.127
 198.44724 202.51164 200.90878 197.93202 197.81756 198.44722 199.9356
 197.6458  197.3023  197.0161  198.50446 197.87478 193.18068 193.29516
 195.7567  195.69948 196.10018 194.0966  194.26834 194.09662 194.89804
 195.75672 196.5009  196.95888 194.09662 193.29518]";191.11984999999999;199.87199777777778;"[-0.05255072 -0.05255006 -0.05254612 ... -0.05254151 -0.05245338
 -0.05241852]";-51.27092191981303;-55.850265319340494;[0. 0. 0. ... 0. 0. 0.];"[ 0.  0.  0. 40. 20.  0.  0. 20.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0. 20.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.]";4.004004004004004;0.0;8.752147777777793;-4.579343399527467;-4.004004004004004
117;TK506_3;SST;12;"[182.075125   182.19440833 182.12284167 181.90818333 182.33750833
 182.957675   183.36314167 183.50626667 183.93560833 185.81990833
 190.7573     192.92785833 188.70600833 188.56291667 189.68395
 187.08405833 185.915325   187.01253333 187.72806667 186.01074167
 185.55753333 187.44183333 186.2254     185.915325   185.7722
 185.53369167 185.81991667 185.79606667 183.93560833 182.05129167
 182.59989167 183.72094167 183.6971     182.21825833 181.57425
 181.83661667 182.07514167 182.027425   181.7889     181.43113333]";183.44067291666667;188.7086685185185;"[-0.05359666 -0.05360982 -0.05358899 ... -0.05111843 -0.05110747
 -0.05112144]";-53.036154675811815;-56.20029625478438;[0. 0. 0. ... 0. 0. 0.];"[ 0.          8.33333333  0.          0.          8.33333333  0.
  0.          0.          0.          8.33333333  0.          0.
  0.          0.          0.          0.          0.          0.
  0.         25.          0.          0.         33.33333333  0.
  0.          0.         25.         16.66666667  0.          8.33333333
  0.          0.         25.          0.          8.33333333 16.66666667
 16.66666667 16.66666667  8.33333333  0.        ]";1.6683350016683347;2.501250625312656;5.267995601851823;-3.1641415789725613;0.8329156236443214
118;TK509_1;EXC;10;"[190.57602 190.49018 189.88909 189.7746  190.08944 190.31843 190.37567
 190.31843 191.17709 194.21109 201.13773 203.19857 194.41145 190.83364
 196.70125 200.88014 197.67442 190.71914 191.97854 194.92665 193.7245
 192.89446 192.66548 193.35242 195.21286 195.44187 195.55636 193.83899
 192.06438 190.5474  191.49195 193.18068 192.98033 194.23972 194.23972
 192.63684 191.86404 190.83364 189.91771 190.51878]";190.54740500000003;196.39276444444445;"[-0.05394673 -0.05391286 -0.05388589 ... -0.05120437 -0.05118201
 -0.05119385]";-54.4406016081766;-54.63385920502025;[0. 0. 0. ... 0. 0. 0.];"[ 0.  0.  0.  0.  0. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. 10.  0.  0.  0.  0.  0.  0.  0.
 10.  0. 10.  0.]";2.002002002002002;0.0;5.845359444444426;-0.19325759684365096;-2.002002002002002
